Order ID,Invoice,Ref,,Status,Tax date,Delivery due,Drop-ship,Contact,Amount,Paid,Actions
PO#276394,,WMAR: Baseball Jacket,Stock items partially received,Dynaman - Goods Part Received,23 Feb 2015,03 Mar 2015,No,STYLE REPUBLIC-Posse STYLE REPUBLIC-Posse clothing,"R11,992.80",R0.00,
,,,,,,,,,,,
PO#276393,,WMAR: L/S Pullover,All stock items received,Dynaman - Goods received,23 Feb 2015,04 Mar 2015,No,edited-MR&MS ,"R9,975.00",R0.00,
,,,,,,,,,,,
PO#276392,,WMAR: L/S Crew sweater,Stock items partially received,Dynaman - Goods Part Received,23 Feb 2015,09 Mar 2015,No,edited-MR&MS ,"R12,475.00",R0.00,
,,,,,,,,,,,
PO#276391,,WMAR: L/S button henley,All stock items received,Dynaman - Goods received,23 Feb 2015,04 Mar 2015,No,edited-MR&MS ,"R9,975.00",R0.00,
,,,,,,,,,,,
PO#276386,,WMAR: Raglan Tee,Stock items partially received,Dynaman - Goods received,23 Feb 2015,09 Mar 2015,No,STYLE REPUBLIC-Kate Jordan ,"R6,270.00",R0.00,
,,,,,,,,,,,
PO#276373,,WMAR: Long length tee,Stock items partially received,Dynaman - Goods received,23 Feb 2015,09 Mar 2015,No,STYLE REPUBLIC-Kate Jordan ,"R2,565.00",R0.00,
,,,,,,,,,,,
PO#276362,,WMAR: Curved L/S Tee,Stock items partially received,Dynaman - Goods received,23 Feb 2015,09 Mar 2015,No,STYLE REPUBLIC-Kate Jordan ,"R5,130.00",R0.00,
,,,,,,,,,,,
PO#276352,,WMAR: 2 Pleat Jogger,Stock items partially received,Dynaman - Goods Part Received,23 Feb 2015,09 Mar 2015,No,STYLE REPUBLIC-Kate Jordan ,"R4,987.50",R0.00,
,,,,,,,,,,,
PO#276347,,WMAR: Shawl Collar,Stock items partially received,Dynaman - Goods received,23 Feb 2015,09 Mar 2015,No,edited-CHAPATTI ,"R17,955.00",R0.00,
,,,,,,,,,,,
PO#276346,,WMAR: Double breasted knitwear,All stock items received,Dynaman - Goods received,23 Feb 2015,09 Mar 2015,No,edited-CHAPATTI ,"R24,111.00",R0.00,
,,,,,,,,,,,
PO#276345,,WMAR: Toggle Knit,All stock items received,Dynaman - Goods received,23 Feb 2015,09 Mar 2015,No,edited-CHAPATTI ,"R24,624.00",R0.00,
,,,,,,,,,,,
PO#276344,,Khanitah3 March2015/14,Stock items partially received,Dynaman - Goods received,23 Feb 2015,11 Mar 2015,No,Mary Chain ,"R14,806.32",R0.00,
,,,,,,,,,,,
PO#276343,,Khanitah3 March2015/11,All stock items received,Dynaman - Goods received,23 Feb 2015,13 Mar 2015,No,Cameo ,"R1,303.24",R0.00,
,,,,,,,,,,,
PO#276342,,Khanitah3 March2015/5,Stock items partially received,Dynaman - Goods received,23 Feb 2015,11 Mar 2015,No,FALKE ,"R4,816.51",R0.00,
,,,,,,,,,,,
PO#275352,,Khanitah April2015/9,Stock items partially received,Dynaman - Goods received,20 Feb 2015,08 Apr 2015,No,Silver Bird ,"R11,861.70",R0.00,
,,,,,,,,,,,
PO#275351,,Khanitah April2015/8,Stock items partially received,Dynaman - Goods received,20 Feb 2015,15 Apr 2015,No,Stance ,"R2,102.61",R0.00,
,,,,,,,,,,,
PO#275350,,Khanitah April2015/7,Stock items partially received,Dynaman - Goods received,20 Feb 2015,01 Apr 2015,No,Jewels and Lace ,"R19,921.50",R0.00,
,,,,,,,,,,,
PO#275349,,Khanitah April2015/6,Stock items partially received,Dynaman - Goods Part Received,20 Feb 2015,01 Apr 2015,No,Leandra Designs ,"R3,551.10",R0.00,
,,,,,,,,,,,
PO#275348,,Khanitah April2015/5,Stock items partially received,Dynaman - Goods received,20 Feb 2015,11 Mar 2015,No,Dazzle ,"R5,688.60",R0.00,
,,,,,,,,,,,
PO#275347,,Khanitah April2015/4,Stock items partially received,Dynaman - Goods Part Received,20 Feb 2015,18 Mar 2015,No,FALKE ,"R3,686.76",R0.00,
,,,,,,,,,,,
PO#275346,,Khanitah April2015/3,All stock items received,Dynaman - Goods received,20 Feb 2015,15 Apr 2015,No,All Heart All Heart,"R9,940.80",R0.00,
,,,,,,,,,,,
PO#275345,,Khanitah April2015/2,Stock items partially received,Dynaman - Goods received,20 Feb 2015,18 Mar 2015,No,AVANTGARDE Meltrade 33 Cc / Avanglion,"R44,053.02",R0.00,
,,,,,,,,,,,
PO#275344,,Khanitah April2015/1,Stock items partially received,Dynaman - Goods received,20 Feb 2015,18 Mar 2015,No,Jacoba ,"R39,016.50",R0.00,
,,,,,,,,,,,
PO#275270,,WMAR: You print tee,Stock items partially received,Dynaman - Goods received,20 Feb 2015,22 Apr 2015,No,THE VFORMULA LTD. STYLE REPUBLIC ,"R9,804.00",R0.00,
,,,,,,,,,,,
PO#275268,,WMAR: Printed Tee,All stock items received,Dynaman - Goods received,20 Feb 2015,22 Apr 2015,No,THE VFORMULA LTD. STYLE REPUBLIC ,"R4,759.50",R0.00,
,,,,,,,,,,,
PO#275267,,WMAR: Discreet sweater,No stock items received,Dynaman - PO Created,20 Feb 2015,22 Apr 2015,No,THE VFORMULA LTD. STYLE REPUBLIC ,"R4,890.60",R0.00,
,,,,,,,,,,,
PO#275266,,WMAR: Cut & Sew sweater,All stock items received,Dynaman - Goods received,20 Feb 2015,22 Apr 2015,No,THE VFORMULA LTD. STYLE REPUBLIC ,"R8,151.00",R0.00,
,,,,,,,,,,,
PO#275265,,WMAR: Cut & Sew PU sweater,Stock items partially received,Dynaman - Goods received,20 Feb 2015,22 Apr 2015,No,THE VFORMULA LTD. STYLE REPUBLIC ,"R8,151.00",R0.00,
,,,,,,,,,,,
PO#275264,,WMAR: Cool sweater,All stock items received,Dynaman - Goods received,20 Feb 2015,22 Apr 2015,No,THE VFORMULA LTD. STYLE REPUBLIC ,"R8,151.00",R0.00,
,,,,,,,,,,,
PO#275263,,WMAR: City print tee,Stock items partially received,Dynaman - Goods received,20 Feb 2015,22 Apr 2015,No,THE VFORMULA LTD. STYLE REPUBLIC ,"R18,397.32",R0.00,
,,,,,,,,,,,
PO#275260,,Jean February2015/2a,Stock items partially received,Dynaman - Goods received,20 Feb 2015,09 Mar 2015,No,Levi's Levi Strauss South Africa,"R6,832.32",R0.00,
,,,,,,,,,,,
PO#275122,,WMAR: Cape Diem,All stock items received,Dynaman - Goods received,20 Feb 2015,22 Apr 2015,No,THE VFORMULA LTD. STYLE REPUBLIC ,"R2,855.70",R0.00,
,,,,,,,,,,,
PO#275108,,Diane April2015/13,All stock items received,Dynaman - Goods received,18 Mar 2015,01 Apr 2015,No,Pop Candy Leisure Pro,"R2,234.97",R0.00,
,,,,,,,,,,,
PO#275107,,Diane April2015/12,All stock items received,Dynaman - Goods received,20 Feb 2015,01 Apr 2015,No,Tyttoni-Linus and Lulu ,"R2,006.40",R0.00,
,,,,,,,,,,,
PO#275106,,Diane April2015/11,All stock items received,Dynaman - Goods received,31 Mar 2015,01 Apr 2015,No,Precioux Precioux,"R1,764.72",R0.00,
,,,,,,,,,,,
PO#275105,,Diane April2015/10,Stock items partially received,Dynaman - Goods received,25 Mar 2015,03 Apr 2015,No,Character Fashion ,"R2,128.82",R0.00,
,,,,,,,,,,,
PO#275104,,Diane April2015/9,All stock items received,Dynaman - Goods received,25 Mar 2015,25 Mar 2015,No,ShooShoos ,"R11,628.00",R0.00,
,,,,,,,,,,,
PO#275103,,Diane April2015/8,Stock items partially received,Dynaman - Goods Part Received,31 Mar 2015,01 Apr 2015,No,Brats ,"R1,080.72",R0.00,
,,,,,,,,,,,
PO#275102,,Diane April2015/7,All stock items received,Dynaman - Goods received,25 Mar 2015,25 Mar 2015,No,Jewels and Lace ,"R1,128.60",R0.00,
,,,,,,,,,,,
PO#275100,,Diane April2015/5,Stock items partially received,Dynaman - Goods received,27 Feb 2015,13 Apr 2015,No,POLO ,"R11,393.73",R0.00,
,,,,,,,,,,,
PO#275099,,Diane April2015/4,All stock items received,Dynaman - Goods received,25 Mar 2015,25 Mar 2015,No,Soviet ,"R4,104.00",R0.00,
,,,,,,,,,,,
PO#275098,,Diane April2015/3,No stock items received,Dynaman - All Goods Received,31 Mar 2015,13 May 2015,No,Guess The House Of Busby,"R16,614.92",R0.00,
,,,,,,,,,,,
PO#275097,,Diane April2015/2,Stock items partially received,Dynaman - Goods received,31 Mar 2015,08 Apr 2015,No,Converse Skye Distribution,"R23,999.55",R0.00,
,,,,,,,,,,,
PO#275096,,Diane April2015/1,All stock items received,Dynaman - Goods received,25 Mar 2015,10 Apr 2015,No,HOOLIGANS ,"R7,045.20",R0.00,
,,,,,,,,,,,
PO#275094,,WMAR:Slim fit denim,Stock items partially received,Dynaman - Goods Part Received,20 Feb 2015,13 Apr 2015,No,STYLE REPUBLIC-GNP WEAR ,"R19,699.20",R0.00,
,,,,,,,,,,,
PO#275092,,WMAR :Straight denims,Stock items partially received,Dynaman - Goods received,20 Feb 2015,13 Apr 2015,No,edited-GNP WEAR ,"R19,699.20",R0.00,
,,,,,,,,,,,
PO#275091,,WMAR: Skinny denim,Stock items partially received,Dynaman - Goods Part Received,20 Feb 2015,13 Apr 2015,No,STYLE REPUBLIC-GNP WEAR ,"R19,699.20",R0.00,
,,,,,,,,,,,
PO#275088,,WMAR: Bootleg denim,Stock items partially received,Dynaman - Goods received,20 Feb 2015,13 Apr 2015,No,edited-GNP WEAR ,"R19,699.20",R0.00,
,,,,,,,,,,,
PO#275087,,WMAR: Slim fit Chino,Stock items partially received,Dynaman - Goods Part Received,20 Feb 2015,13 Apr 2015,No,STYLE REPUBLIC-GNP WEAR ,"R17,527.88",R0.00,
,,,,,,,,,,,
PO#275086,,WMAR: GNP Regular Chinos,Stock items partially received,Dynaman - Goods Part Received,20 Feb 2015,13 Apr 2015,No,edited-GNP WEAR ,"R17,527.88",R0.00,
,,,,,,,,,,,
PO#274497,,Craig3 March2015/8,No stock items received,Cancel PO,19 Feb 2015,25 Mar 2015,No,Fire Fox ,"R2,736.00",R0.00,
,,,,,,,,,,,
PO#274492,,Craig3 March2015/3,All stock items received,Dynaman - Goods received,19 Feb 2015,16 Mar 2015,No,BellField ,"R2,799.92",R0.00,
,,,,,,,,,,,
PO#274491,,Craig3 March2015/2,All stock items received,Dynaman - Goods received,19 Feb 2015,04 Mar 2015,No,466/64 ,"R33,447.93",R0.00,
,,,,,,,,,,,
PO#274342,,Catherine March2015/8,Stock items partially received,Dynaman - Goods received,19 Feb 2015,09 Mar 2015,No,Lithe-Trigger ,"R22,401.00",R0.00,
,,,,,,,,,,,
PO#274330,,Catherine March2015/8,Stock items partially received,Dynaman - Goods Part Received,19 Feb 2015,02 Mar 2015,No,Lithe-Trigger ,"R15,048.00",R0.00,
,,,,,,,,,,,
PO#274325,,Catherine March2015/2,No stock items received,Dynaman - PO Created,19 Feb 2015,02 Mar 2015,No,Me-a-mama Me A Mama Maternity,"R11,080.80",R0.00,
,,,,,,,,,,,
PO#274026,,Catherine March2015/3,Stock items partially received,Dynaman - Goods received,18 Feb 2015,09 Mar 2015,No,Cherry Melon ,"R21,477.60",R0.00,
,,,,,,,,,,,
PO#274025,,Catherine March2015/3,Stock items partially received,Dynaman - Goods Part Received,18 Feb 2015,02 Mar 2015,No,Cherry Melon ,"R5,027.40",R0.00,
,,,,,,,,,,,
PO#274013,,SP073,Stock items partially received,Dynaman - Goods Part Received,18 Feb 2015,11 Mar 2015,No,STYLE REPUBLIC-Sage ,"R23,940.00",R0.00,
,,,,,,,,,,,
PO#274011,,SP068 & SP071,Stock items partially received,Dynaman - Goods received,18 Feb 2015,11 Mar 2015,No,STYLE REPUBLIC-Sage ,"R44,460.00",R0.00,
,,,,,,,,,,,
PO#273562,,lace dress,Stock items partially received,Dynaman - Goods received,17 Feb 2015,04 Mar 2015,No,edit-Sage ,"R29,070.00",R0.00,
,,,,,,,,,,,
PO#273428,,Catherine March2015/5,Stock items partially received,Dynaman - Goods received,17 Feb 2015,09 Mar 2015,No,NIKE ,"R32,496.50",R0.00,
,,,,,,,,,,,
PO#273425,,Catherine March2015/2,All stock items received,Dynaman - Goods received,17 Feb 2015,25 Mar 2015,No,Me-a-mama ,"R4,924.80",R0.00,
,,,,,,,,,,,
PO#270996,,SP075 - mesh inset dress,Stock items partially received,Dynaman - Goods received,11 Feb 2015,11 Mar 2015,No,STYLE REPUBLIC-Sage ,"R21,888.00",R0.00,
,,,,,,,,,,,
PO#270749,,straight & bootleg jeans,Stock items partially received,Dynaman - Goods Part Received,11 Feb 2015,06 Apr 2015,No,edit-GNP wear ,"R41,942.88",R0.00,
,,,,,,,,,,,
PO#270748,,biker jacket,No stock items received,Dynaman - PO Created,11 Feb 2015,11 Mar 2015,No,STYLE REPUBLIC–ontrend trading ,"R33,447.60",R0.00,
,,,,,,,,,,,
PO#270747,,straight & skinny leg,Stock items partially received,Dynaman - Goods Part Received,11 Feb 2015,06 Apr 2015,No,STYLE REPUBLIC-GNP WEAR ,"R42,094.50",R0.00,
,,,,,,,,,,,
PO#270746,,#olivia,Stock items partially received,Dynaman - Goods received,11 Feb 2015,06 Mar 2015,No,EDIT-CHAPATTI ,"R17,544.60",R0.00,
,,,,,,,,,,,
PO#270745,,#pam,Stock items partially received,Dynaman - Goods received,11 Feb 2015,11 Mar 2015,No,Style Republic-CHAPATTI ,"R12,825.00",R0.00,
,,,,,,,,,,,
PO#270740,,spd131 - shirt dress,Stock items partially received,Dynaman - Goods Part Received,11 Feb 2015,06 Mar 2015,No,edit-Pink Velvet ,"R23,340.84",R0.00,
,,,,,,,,,,,
PO#270739,,LD082 & LD111,Stock items partially received,Dynaman - Goods received,11 Feb 2015,04 Mar 2015,No,edit-Sage ,"R47,880.00",R0.00,
,,,,,,,,,,,
PO#270728,,cami,Stock items partially received,Dynaman - Goods Part Received,11 Feb 2015,03 Mar 2015,No,STYLE REPUBLIC-Afrodizzy ,"R19,152.00",R0.00,
,,,,,,,,,,,
PO#270726,,wide leg trouser - spr195L,No stock items received,Cancel PO,11 Feb 2015,21 Mar 2015,No,STYLE REPUBLIC-Posse STYLE REPUBLIC-Posse clothing,"R17,544.60",R0.00,
,,,,,,,,,,,
PO#267900,,Megan April2015/1,Stock items partially received,Dynaman - Goods Part Received,06 Feb 2015,17 Mar 2015,No,Sober Fashion Agent - Sober,"R54,460.08",R0.00,
,,,,,,,,,,,
PO#267899,,Carrington3 March2015/2,Stock items partially received,Dynaman - Goods received,06 Feb 2015,03 Mar 2015,No,Leigh Schubert Leigh Schubert Clothing,"R18,889.80",R0.00,
,,,,,,,,,,,
PO#267898,,Carrington3 March2015/1,Stock items partially received,Dynaman - Goods received,06 Feb 2015,03 Mar 2015,No,Amanda Laird Cherry Amanda Laird Cherry Cc,"R9,895.20",R0.00,
,,,,,,,,,,,
PO#266631,,Khanitah March2015/10,Stock items partially received,Dynaman - Goods received,04 Feb 2015,11 Mar 2015,No,Stance ,"R1,679.90",R0.00,
,,,,,,,,,,,
PO#266628,,Khanitah March2015/7,All stock items received,Dynaman - Goods received,04 Feb 2015,04 Mar 2015,No,Jewels and Lace ,"R10,602.00",R0.00,
,,,,,,,,,,,
PO#266627,,Khanitah March2015/6,Stock items partially received,Dynaman - Goods received,04 Feb 2015,11 Mar 2015,No,Dazzle ,"R8,396.10",R0.00,
,,,,,,,,,,,
PO#266623,,Khanitah March2015/2,Stock items partially received,Dynaman - Goods Part Received,04 Feb 2015,04 Mar 2015,No,AVANTGARDE Meltrade 33 Cc / Avanglion,"R32,632.50",R0.00,
,,,,,,,,,,,
PO#266114,,habits fairlady feature 03.02,All stock items received,Dynaman - Goods received,03 Feb 2015,09 Mar 2015,No,Habits Habits Boutique,"R25,650.00",R0.00,
,,,,,,,,,,,
PO#263728,,Kerry1 March2015/2,Stock items partially received,Dynaman - Goods Part Received,30 Jan 2015,02 Mar 2015,No,Biggie Best Biggie Best Pty Ltd,"R2,522.82",R0.00,
,,,,,,,,,,,
PO#263372,,Kerry1 March2015/1,All stock items received,Dynaman - Goods received,30 Jan 2015,02 Mar 2015,No,Nolden Brothers ,"R8,179.50",R0.00,
,,,,,,,,,,,
PO#262991,,Ilan samples Mach,Stock items partially received,Dynaman - Goods Part Received,29 Jan 2015,02 Mar 2015,No,Ilan Ilan Ilan,"R4,300.88",R0.00,
,,,,,,,,,,,
PO#262700,,Kerry March2015/15,Stock items partially received,Dynaman - Goods received,29 Jan 2015,04 Mar 2015,No,Blend SA ,"R9,330.33",R0.00,
,,,,,,,,,,,
PO#262697,,Kerry March2015/12,Stock items partially received,Dynaman - Goods received,29 Jan 2015,09 Mar 2015,No,DSA Linen - Balducci ,"R15,281.70",R0.00,
,,,,,,,,,,,
PO#262695,,Kerry March2015/10,Stock items partially received,Dynaman - Goods received,29 Jan 2015,09 Mar 2015,No,Happy Harry ,"R4,332.00",R0.00,
,,,,,,,,,,,
PO#262692,,Kerry March2015/7,Stock items partially received,Dynaman - Goods received,29 Jan 2015,09 Mar 2015,No,Sheraton Textiles ,"R9,895.12",R0.00,
,,,,,,,,,,,
PO#262691,,Kerry March2015/6,Stock items partially received,Dynaman - Goods Part Received,29 Jan 2015,02 Mar 2015,No,Aranda Blankets ,"R2,781.02",R0.00,
,,,,,,,,,,,
PO#262686,,Kerry March2015/1,Stock items partially received,Dynaman - Goods Part Received,29 Jan 2015,02 Mar 2015,No,Big Blue ,"R4,172.40",R0.00,
,,,,,,,,,,,
PO#260049,,Kelly March2015/16,All stock items received,Dynaman - Goods received,27 Jan 2015,09 Mar 2015,No,Tassels & Treasures ,"R1,761.30",R0.00,
,,,,,,,,,,,
PO#260047,,Kelly March2015/14,Stock items partially received,Dynaman - Goods received,27 Jan 2015,09 Mar 2015,No,Santos ,"R2,974.26",R0.00,
,,,,,,,,,,,
PO#260041,,Kelly March2015/8,Stock items partially received,Dynaman - Goods Part Received,27 Jan 2015,02 Mar 2015,No,L'OCCITANE ,"R8,567.02",R0.00,
,,,,,,,,,,,
PO#260039,,Kelly March2015/6,Stock items partially received,Dynaman - Goods received,27 Jan 2015,09 Mar 2015,No,Dog’s Life ,R900.60,R0.00,
,,,,,,,,,,,
PO#260038,,Kelly March2015/5,Stock items partially received,Dynaman - Goods Part Received,27 Jan 2015,09 Mar 2015,No,Colour rich ,"R5,871.00",R0.00,
,,,,,,,,,,,
PO#260037,,Kelly March2015/4,Stock items partially received,Dynaman - Goods received,27 Jan 2015,02 Mar 2015,No,Broc Design ,"R4,104.00",R0.00,
,,,,,,,,,,,
PO#259840,,Carrington March2015/10,Stock items partially received,Dynaman - Goods Part Received,27 Jan 2015,04 Mar 2015,No,Gert-Johan Coetzee ,"R161,773.98",R0.00,
,,,,,,,,,,,
PO#259839,,Carrington March2015/9,All stock items received,Dynaman - Goods received,27 Jan 2015,09 Mar 2015,No,Karma Karma Collection,"R59,764.50",R0.00,
,,,,,,,,,,,
PO#259838,,Carrington March2015/8,Stock items partially received,Dynaman - Goods received,27 Jan 2015,06 Mar 2015,No,Leigh Schubert Leigh Schubert Clothing,"R70,577.40",R0.00,
,,,,,,,,,,,
PO#259835,,Carrington March2015/5,Stock items partially received,Dynaman - Goods received,27 Jan 2015,11 Mar 2015,No,Ruff Tung ,"R59,223.00",R0.00,
,,,,,,,,,,,
PO#259834,,Carrington March2015/4,All stock items received,Dynaman - Goods received,27 Jan 2015,09 Mar 2015,No,Jenja The Chile Clothing Corporation,"R5,937.12",R0.00,
,,,,,,,,,,,
PO#259833,,Carrington March2015/3,All stock items received,Dynaman - Goods received,27 Jan 2015,09 Mar 2015,No,Errol Arendz ,"R21,769.44",R0.00,
,,,,,,,,,,,
PO#257194,,Craig1 March2015/5,Stock items partially received,Dynaman - Goods received,23 Jan 2015,04 Mar 2015,No,Zulik ,"R57,843.60",R0.00,
,,,,,,,,,,,
PO#257067,,Diane March2015/10,All stock items received,Dynaman - Goods received,04 Mar 2015,09 Mar 2015,No,Quiksilver ,"R1,399.92",R0.00,
,,,,,,,,,,,
PO#257066,,Diane March2015/9,Stock items partially received,Dynaman - Goods received,04 Mar 2015,09 Mar 2015,No,Roxy ,"R4,125.04",R0.00,
,,,,,,,,,,,
PO#257065,,Diane March2015/8,All stock items received,Dynaman - Goods received,23 Jan 2015,06 Mar 2015,No,Sticky Fudge ,"R4,229.40",R0.00,
,,,,,,,,,,,
PO#257064,,Diane March2015/7,No stock items received,Cancel PO,04 Mar 2015,04 Mar 2015,No,Phoebe & Floyd ,"R7,714.38",R0.00,
,,,,,,,,,,,
PO#257062,,Diane March2015/5,All stock items received,Dynaman - Goods received,04 Mar 2015,04 Mar 2015,No,Eco Punk Eco Punk Kids Clothing,"R19,722.00",R0.00,
,,,,,,,,,,,
PO#257061,,Diane March2015/4,Stock items partially received,Dynaman - Goods received,18 Feb 2015,11 Mar 2015,No,Soviet ,"R5,745.60",R0.00,
,,,,,,,,,,,
PO#257058,,Diane March2015/1,Stock items partially received,Dynaman - Goods received,04 Mar 2015,04 Mar 2015,No,Petit Pois Petit Pois Kids,"R13,110.00",R0.00,
,,,,,,,,,,,
PO#256417,,Kristy March2015/14,Stock items partially received,Dynaman - Goods received,22 Jan 2015,04 Mar 2015,No,Hush Puppies ,"R52,326.00",R0.00,
,,,,,,,,,,,
PO#256384,,Kristy March2015/9,All stock items received,Dynaman - Goods received,22 Jan 2015,04 Mar 2015,No,Wild Alice ,"R14,979.60",R0.00,
,,,,,,,,,,,
PO#256382,,Kristy March2015/8,Stock items partially received,Dynaman - Goods received,22 Jan 2015,04 Mar 2015,No,Queue shoes Queue shoes,"R44,870.40",R0.00,
,,,,,,,,,,,
PO#256375,,Kristy March2015/7,Stock items partially received,Dynaman - Goods Part Received,22 Jan 2015,04 Mar 2015,No,POLO ,"R136,170.72",R0.00,
,,,,,,,,,,,
PO#256369,,Kristy March2015/6,Stock items partially received,Dynaman - Goods Part Received,22 Jan 2015,18 Mar 2015,No,Plum Global Worming,"R99,594.85",R0.00,
,,,,,,,,,,,
PO#256366,,Kristy March2015/5,Stock items partially received,Dynaman - Goods received,22 Jan 2015,04 Mar 2015,No,Madison ,"R86,225.04",R0.00,
,,,,,,,,,,,
PO#256361,,Kristy March2015/4,Stock items partially received,Dynaman - Goods received,22 Jan 2015,04 Mar 2015,No,Gino Paoli Gino Paoli Shoes Footwear,"R84,966.48",R0.00,
,,,,,,,,,,,
PO#255948,,Jean March2015/11,Stock items partially received,Dynaman - Goods Part Received,22 Jan 2015,09 Mar 2015,No,Suzanne Betro ,"R223,946.56",R0.00,
,,,,,,,,,,,
PO#255939,,Jean March2015/9,All stock items received,Dynaman - Goods received,22 Jan 2015,02 Mar 2015,No,Lizzy ,"R17,154.28",R0.00,
,,,,,,,,,,,
PO#255938,,Jean March2015/8,All stock items received,Dynaman - Goods received,22 Jan 2015,09 Mar 2015,No,RIP CURL ,"R12,547.87",R0.00,
,,,,,,,,,,,
PO#255933,,Jean March2015/6,Stock items partially received,Dynaman - Goods received,22 Jan 2015,20 Mar 2015,No,Rvca ,"R11,999.74",R0.00,
,,,,,,,,,,,
PO#255932,,Jean March2015/5,All stock items received,Dynaman - Goods received,22 Jan 2015,02 Mar 2015,No,Pringle of Scotland The Scottish Knitwear-pringle,"R33,329.04",R0.00,
,,,,,,,,,,,
PO#255926,,Jean March2015/2,Stock items partially received,Dynaman - Goods received,22 Jan 2015,09 Mar 2015,No,Levi's Levi Strauss South Africa,"R44,312.39",R0.00,
,,,,,,,,,,,
PO#255925,,Jean March2015/1,Stock items partially received,Dynaman - Goods received,22 Jan 2015,02 Mar 2015,No,Guess The House Of Busby,"R8,000.08",R0.00,
,,,,,,,,,,,
PO#254211,,Craig March2015/18,No stock items received,PO Emailed To Supplier,21 Jan 2015,04 Mar 2015,No,Aquila ,"R15,276.00",R0.00,
,,,,,,,,,,,
PO#254210,,Craig March2015/17,Stock items partially received,Dynaman - Goods received,21 Jan 2015,04 Mar 2015,No,Lee ,"R20,066.28",R0.00,
,,,,,,,,,,,
PO#254209,,Craig March2015/16,All stock items received,Dynaman - Goods received,21 Jan 2015,16 Mar 2015,No,555 Soul ,"R20,622.60",R0.00,
,,,,,,,,,,,
PO#254208,,Craig March2015/15,All stock items received,Dynaman - Goods received,21 Jan 2015,04 Mar 2015,No,Wrangler ,"R24,472.38",R0.00,
,,,,,,,,,,,
PO#250553,,Craig March2015/20,No stock items received,PO Emailed To Supplier,19 Jan 2015,04 Mar 2015,No,Starter ,"R16,552.80",R0.00,
,,,,,,,,,,,
PO#250548,,Craig March2015/10,Stock items partially received,Dynaman - Goods received,19 Jan 2015,04 Mar 2015,No,Ben Sherman ,"R36,087.84",R0.00,
,,,,,,,,,,,
PO#250547,,Craig March2015/9,Stock items partially received,Dynaman - Goods received,19 Jan 2015,04 Mar 2015,No,Dstruct ,"R8,799.70",R0.00,
,,,,,,,,,,,
PO#250545,,Craig March2015/7,Stock items partially received,Dynaman - Goods received,19 Jan 2015,04 Mar 2015,No,Tokyo Tigers ,"R25,198.56",R0.00,
,,,,,,,,,,,
PO#250543,,Craig March2015/5,Stock items partially received,Dynaman - Goods Part Received,19 Jan 2015,04 Mar 2015,No,Blend Blend Sa,"R78,482.62",R0.00,
